ImageId,filename,catid,fold_id
Atlanta_nadir16_catid_1030010002649200_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_735401_3738639.tif,Atlanta_nadir16_catid_1030010002649200,2
Atlanta_nadir16_catid_1030010002649200_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_735401_3743139.tif,Atlanta_nadir16_catid_1030010002649200,1
Atlanta_nadir16_catid_1030010002649200_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_736751_3730539.tif,Atlanta_nadir16_catid_1030010002649200,1
Atlanta_nadir16_catid_1030010002649200_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_737201_3735039.tif,Atlanta_nadir16_catid_1030010002649200,3
Atlanta_nadir16_catid_1030010002649200_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_739001_3722439.tif,Atlanta_nadir16_catid_1030010002649200,3
Atlanta_nadir16_catid_1030010002649200_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_739451_3731889.tif,Atlanta_nadir16_catid_1030010002649200,3
Atlanta_nadir16_catid_1030010002649200_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_739451_3743589.tif,Atlanta_nadir16_catid_1030010002649200,2
Atlanta_nadir16_catid_1030010002649200_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_741251_3730089.tif,Atlanta_nadir16_catid_1030010002649200,1
Atlanta_nadir16_catid_1030010002649200_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_741251_3740439.tif,Atlanta_nadir16_catid_1030010002649200,0
Atlanta_nadir16_catid_1030010002649200_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_741251_3742239.tif,Atlanta_nadir16_catid_1030010002649200,3
Atlanta_nadir16_catid_1030010002649200_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_742601_3727389.tif,Atlanta_nadir16_catid_1030010002649200,0
Atlanta_nadir16_catid_1030010002649200_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_743501_3721539.tif,Atlanta_nadir16_catid_1030010002649200,3
Atlanta_nadir16_catid_1030010002649200_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_743951_3734589.tif,Atlanta_nadir16_catid_1030010002649200,0
Atlanta_nadir16_catid_1030010002649200_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_745301_3723339.tif,Atlanta_nadir16_catid_1030010002649200,0
Atlanta_nadir16_catid_1030010002649200_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_746201_3729189.tif,Atlanta_nadir16_catid_1030010002649200,0
Atlanta_nadir16_catid_1030010002649200_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_747101_3741339.tif,Atlanta_nadir16_catid_1030010002649200,3
Atlanta_nadir16_catid_1030010002649200_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_748451_3720189.tif,Atlanta_nadir16_catid_1030010002649200,0
Atlanta_nadir16_catid_1030010002649200_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir16_catid_1030010002649200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir16_catid_1030010002649200_748451_3722889.tif,Atlanta_nadir16_catid_1030010002649200,2
Atlanta_nadir19_catid_1030010003C92000_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_733601_3724689.tif,Atlanta_nadir19_catid_1030010003C92000,3
Atlanta_nadir19_catid_1030010003C92000_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_734051_3740889.tif,Atlanta_nadir19_catid_1030010003C92000,1
Atlanta_nadir19_catid_1030010003C92000_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_735401_3738639.tif,Atlanta_nadir19_catid_1030010003C92000,2
Atlanta_nadir19_catid_1030010003C92000_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_735401_3743139.tif,Atlanta_nadir19_catid_1030010003C92000,1
Atlanta_nadir19_catid_1030010003C92000_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_736751_3730539.tif,Atlanta_nadir19_catid_1030010003C92000,3
Atlanta_nadir19_catid_1030010003C92000_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_737201_3735039.tif,Atlanta_nadir19_catid_1030010003C92000,3
Atlanta_nadir19_catid_1030010003C92000_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_739001_3722439.tif,Atlanta_nadir19_catid_1030010003C92000,2
Atlanta_nadir19_catid_1030010003C92000_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_739451_3731889.tif,Atlanta_nadir19_catid_1030010003C92000,2
Atlanta_nadir19_catid_1030010003C92000_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_739451_3743589.tif,Atlanta_nadir19_catid_1030010003C92000,0
Atlanta_nadir19_catid_1030010003C92000_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_741251_3730089.tif,Atlanta_nadir19_catid_1030010003C92000,3
Atlanta_nadir19_catid_1030010003C92000_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_741251_3740439.tif,Atlanta_nadir19_catid_1030010003C92000,0
Atlanta_nadir19_catid_1030010003C92000_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_741251_3742239.tif,Atlanta_nadir19_catid_1030010003C92000,0
Atlanta_nadir19_catid_1030010003C92000_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_742601_3727389.tif,Atlanta_nadir19_catid_1030010003C92000,2
Atlanta_nadir19_catid_1030010003C92000_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_743501_3721539.tif,Atlanta_nadir19_catid_1030010003C92000,0
Atlanta_nadir19_catid_1030010003C92000_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_743951_3734589.tif,Atlanta_nadir19_catid_1030010003C92000,0
Atlanta_nadir19_catid_1030010003C92000_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_745301_3723339.tif,Atlanta_nadir19_catid_1030010003C92000,2
Atlanta_nadir19_catid_1030010003C92000_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_746201_3729189.tif,Atlanta_nadir19_catid_1030010003C92000,3
Atlanta_nadir19_catid_1030010003C92000_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_747101_3741339.tif,Atlanta_nadir19_catid_1030010003C92000,2
Atlanta_nadir19_catid_1030010003C92000_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_748451_3720189.tif,Atlanta_nadir19_catid_1030010003C92000,0
Atlanta_nadir19_catid_1030010003C92000_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir19_catid_1030010003C92000/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir19_catid_1030010003C92000_748451_3722889.tif,Atlanta_nadir19_catid_1030010003C92000,0
Atlanta_nadir21_catid_1030010003127500_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_733601_3724689.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir21_catid_1030010003127500_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_734051_3740889.tif,Atlanta_nadir21_catid_1030010003127500,0
Atlanta_nadir21_catid_1030010003127500_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_735401_3738639.tif,Atlanta_nadir21_catid_1030010003127500,0
Atlanta_nadir21_catid_1030010003127500_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_735401_3743139.tif,Atlanta_nadir21_catid_1030010003127500,0
Atlanta_nadir21_catid_1030010003127500_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_736751_3730539.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir21_catid_1030010003127500_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_737201_3735039.tif,Atlanta_nadir21_catid_1030010003127500,0
Atlanta_nadir21_catid_1030010003127500_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_739001_3722439.tif,Atlanta_nadir21_catid_1030010003127500,1
Atlanta_nadir21_catid_1030010003127500_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_739451_3731889.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir21_catid_1030010003127500_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_739451_3743589.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir21_catid_1030010003127500_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_741251_3730089.tif,Atlanta_nadir21_catid_1030010003127500,2
Atlanta_nadir21_catid_1030010003127500_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_741251_3740439.tif,Atlanta_nadir21_catid_1030010003127500,2
Atlanta_nadir21_catid_1030010003127500_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_741251_3742239.tif,Atlanta_nadir21_catid_1030010003127500,0
Atlanta_nadir21_catid_1030010003127500_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_742601_3727389.tif,Atlanta_nadir21_catid_1030010003127500,1
Atlanta_nadir21_catid_1030010003127500_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_743501_3721539.tif,Atlanta_nadir21_catid_1030010003127500,2
Atlanta_nadir21_catid_1030010003127500_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_743951_3734589.tif,Atlanta_nadir21_catid_1030010003127500,1
Atlanta_nadir21_catid_1030010003127500_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_745301_3723339.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir21_catid_1030010003127500_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_746201_3729189.tif,Atlanta_nadir21_catid_1030010003127500,1
Atlanta_nadir21_catid_1030010003127500_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_747101_3741339.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir21_catid_1030010003127500_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_748451_3720189.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir21_catid_1030010003127500_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir21_catid_1030010003127500/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir21_catid_1030010003127500_748451_3722889.tif,Atlanta_nadir21_catid_1030010003127500,3
Atlanta_nadir23_catid_103001000352C200_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_733601_3724689.tif,Atlanta_nadir23_catid_103001000352C200,2
Atlanta_nadir23_catid_103001000352C200_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_734051_3740889.tif,Atlanta_nadir23_catid_103001000352C200,1
Atlanta_nadir23_catid_103001000352C200_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_735401_3738639.tif,Atlanta_nadir23_catid_103001000352C200,0
Atlanta_nadir23_catid_103001000352C200_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_735401_3743139.tif,Atlanta_nadir23_catid_103001000352C200,2
Atlanta_nadir23_catid_103001000352C200_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_736751_3730539.tif,Atlanta_nadir23_catid_103001000352C200,1
Atlanta_nadir23_catid_103001000352C200_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_737201_3735039.tif,Atlanta_nadir23_catid_103001000352C200,3
Atlanta_nadir23_catid_103001000352C200_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_739001_3722439.tif,Atlanta_nadir23_catid_103001000352C200,2
Atlanta_nadir23_catid_103001000352C200_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_739451_3731889.tif,Atlanta_nadir23_catid_103001000352C200,3
Atlanta_nadir23_catid_103001000352C200_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_739451_3743589.tif,Atlanta_nadir23_catid_103001000352C200,1
Atlanta_nadir23_catid_103001000352C200_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_741251_3730089.tif,Atlanta_nadir23_catid_103001000352C200,1
Atlanta_nadir23_catid_103001000352C200_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_741251_3740439.tif,Atlanta_nadir23_catid_103001000352C200,2
Atlanta_nadir23_catid_103001000352C200_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_741251_3742239.tif,Atlanta_nadir23_catid_103001000352C200,0
Atlanta_nadir23_catid_103001000352C200_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_742601_3727389.tif,Atlanta_nadir23_catid_103001000352C200,3
Atlanta_nadir23_catid_103001000352C200_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_743501_3721539.tif,Atlanta_nadir23_catid_103001000352C200,3
Atlanta_nadir23_catid_103001000352C200_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_743951_3734589.tif,Atlanta_nadir23_catid_103001000352C200,2
Atlanta_nadir23_catid_103001000352C200_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_745301_3723339.tif,Atlanta_nadir23_catid_103001000352C200,2
Atlanta_nadir23_catid_103001000352C200_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_746201_3729189.tif,Atlanta_nadir23_catid_103001000352C200,2
Atlanta_nadir23_catid_103001000352C200_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_747101_3741339.tif,Atlanta_nadir23_catid_103001000352C200,1
Atlanta_nadir23_catid_103001000352C200_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_748451_3720189.tif,Atlanta_nadir23_catid_103001000352C200,3
Atlanta_nadir23_catid_103001000352C200_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir23_catid_103001000352C200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir23_catid_103001000352C200_748451_3722889.tif,Atlanta_nadir23_catid_103001000352C200,1
Atlanta_nadir25_catid_103001000307D800_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_733601_3724689.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_734051_3740889.tif,Atlanta_nadir25_catid_103001000307D800,2
Atlanta_nadir25_catid_103001000307D800_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_735401_3738639.tif,Atlanta_nadir25_catid_103001000307D800,1
Atlanta_nadir25_catid_103001000307D800_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_735401_3743139.tif,Atlanta_nadir25_catid_103001000307D800,2
Atlanta_nadir25_catid_103001000307D800_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_736751_3730539.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_737201_3735039.tif,Atlanta_nadir25_catid_103001000307D800,3
Atlanta_nadir25_catid_103001000307D800_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_739001_3722439.tif,Atlanta_nadir25_catid_103001000307D800,3
